dataset	Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_Salmonella	BLUEPRINT_PE.T-cell	BLUEPRINT_SE.monocyte	BLUEPRINT_SE.neutrophil	BrainSeq.brain	FUSION.adipose_naive	FUSION.muscle_naive	GENCORD.fibroblast	GENCORD.LCL	GENCORD.T-cell	GEUVADIS.LCL	GTEx.adipose_subcutaneous	GTEx.adipose_visceral	GTEx.adrenal_gland	GTEx.artery_aorta	GTEx.artery_coronary	GTEx.artery_tibial	GTEx.blood	GTEx.brain_amygdala	GTEx.brain_anterior_cingulate_cortex	GTEx.brain_caudate	GTEx.brain_cerebellar_hemisphere	GTEx.brain_cerebellum	GTEx.brain_cortex	GTEx.brain_frontal_cortex	GTEx.brain_hippocampus	GTEx.brain_hypothalamus	GTEx.brain_nucleus_accumbens	GTEx.brain_putamen	GTEx.brain_spinal_cord	GTEx.brain_substantia_nigra	GTEx.breast	GTEx.colon_sigmoid	GTEx.colon_transverse	GTEx.esophagus_gej	GTEx.esophagus_mucosa	GTEx.esophagus_muscularis	GTEx.fibroblast	GTEx.heart_atrial_appendage	GTEx.heart_left_ventricle	GTEx.LCL	GTEx.liver	GTEx.lung	GTEx.minor_salivary_gland	GTEx.muscle	GTEx.nerve_tibial	GTEx.ovary	GTEx.pancreas	GTEx.pituitary	GTEx.prostate	GTEx.skin_not_sun_exposed	GTEx.skin_sun_exposed	GTEx.small_intestine	GTEx.spleen	GTEx.stomach	GTEx.testis	GTEx.thyroid	GTEx.uterus	GTEx.vagina	HipSci.iPSC	Lepik_2017.blood	Nedelec_2016.macrophage_Listeria	Nedelec_2016.macrophage_naive	Nedelec_2016.macrophage_Salmonella	Quach_2016.monocyte_IAV	Quach_2016.monocyte_LPS	Quach_2016.monocyte_naive	Quach_2016.monocyte_Pam3CSK4	Quach_2016.monocyte_R848	ROSMAP.brain_naive	Schmiedel_2018.B-cell_naive	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Schmiedel_2018.CD4_T-cell_naive	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Schmiedel_2018.CD8_T-cell_naive	Schmiedel_2018.monocyte_CD16_naive	Schmiedel_2018.monocyte_naive	Schmiedel_2018.NK-cell_naive	Schmiedel_2018.Tfh_memory	Schmiedel_2018.Th1-17_memory	Schmiedel_2018.Th17_memory	Schmiedel_2018.Th1_memory	Schmiedel_2018.Th2_memory	Schmiedel_2018.Treg_memory	Schmiedel_2018.Treg_naive	Schwartzentruber_2018.sensory_neuron	TwinsUK.blood	TwinsUK.fat	TwinsUK.LCL	TwinsUK.skin	van_de_Bunt_2015.pancreatic_islet
Nedelec_2016.macrophage_Salmonella	0.3463570739031471	0.37783267707659923	0.326171304726206	0.37823818362417616	0.2183778590821378	0.3539489712850582	0.21554331228551982	0.22308107687002898	0.28325469610223697	0.22345973505607947	0.2628303192318309	0.2629119293001697	0.29846959775197773	0.2939222802183396	0.2960218279956197	0.276030612960972	0.254666484224132	0.2726247822241719	0.2551903164375706	0.2656172091110633	0.33125196094750875	0.173783654526382	0.17740852269403226	0.19967610836882377	0.16616531485632297	0.17196014939010093	0.1916567595450061	0.18634376275774825	0.18332682449524448	0.17997973897224737	0.18774918597459528	0.1904861990368029	0.18259299604190665	0.17331647552160437	0.2542068966093056	0.24138352027387097	0.261625964636996	0.24315264433361933	0.26939305738889846	0.265699932476757	0.27484050407826005	0.257310068634125	0.2507180436292179	0.24089447182706258	0.22146070945561666	0.30138755748173857	0.20464460368707302	0.24426800940703045	0.26588494335261414	0.19975571978284953	0.23558160774417597	0.2034057520313065	0.21664474003045064	0.24816554025062768	0.2559141549432309	0.2331480818778682	0.2751954772958904	0.25094183897840106	0.19125228401198494	0.24736886583766313	0.20577511909271015	0.2005870831974392	0.18361351568114748	0.32259307536523063	0.723266618795422	0.6098153279001565	1	0.4529099435437029	0.49042507841175786	0.4792651068855026	0.4800586514108641	0.4866517678035089	0.21280171255531566	0.20676892816972522	0.23230027456966731	0.20433046531270443	0.2386402561681656	0.20389205756798426	0.3082397828909885	0.3388859901583058	0.2147330587408831	0.2113869441771238	0.21596310099993352	0.21996521411361789	0.2156428670915872	0.20962616769951653	0.22473618407879475	0.2049826909831143	0.15412399328049667	0.28552676855336234	0.27103206397827784	0.26900714852090435	0.2511458979419866	0.21750017650533443
Quach_2016.monocyte_IAV	0.3043895148686329	0.30662578609103547	0.27218923615839075	0.30076562887183284	0.2381481667488	0.3983742103497592	0.2659185808417966	0.22093292126488553	0.26436481859107613	0.20147009728598134	0.22684616152616272	0.26134338892849635	0.3176378125454608	0.2843817146925039	0.28596254809232186	0.2717691406783817	0.2399062340363567	0.262112375859398	0.24175920423317776	0.25416219016604985	0.3770838997197715	0.1672937318496364	0.16703428861918146	0.1929757970318689	0.1669227507872838	0.17804138617850324	0.1869059218756523	0.18029904392598708	0.17066125129001394	0.17771664436636173	0.17919823371504814	0.1865738658502716	0.17978674995554422	0.1647996008203201	0.25026272050518206	0.24419487916833882	0.2587500503755407	0.23932040006823815	0.25682486960748285	0.2536619417080742	0.2531866174059636	0.23977230526126417	0.24040717679558082	0.2362218674893469	0.2175501146021442	0.30907204494394364	0.2032392292971361	0.22562717500113294	0.2601047617137244	0.2015922676085191	0.2283487047158966	0.20784281557828363	0.2150660426490103	0.24053366192616762	0.24360646902859054	0.24231308289587133	0.29954879541968604	0.2500720781786852	0.194015737543039	0.2509090545220271	0.20660903080952825	0.20740070232773572	0.15921457626144134	0.35435796915046763	0.463227854561646	0.4450793850365247	0.4529099435437029	1	0.6828581409525797	0.6960830387500578	0.6695464922262382	0.6747176449577503	0.19898255129360307	0.24067499995767766	0.2571477864564734	0.23962532136631767	0.263169439228632	0.2405042956687508	0.36035707539861134	0.3908386696809593	0.24932733983908562	0.2510559298264299	0.2501268728600884	0.2540122403812744	0.24858864050850377	0.2471815267342032	0.25806738113821354	0.24617871435675703	0.13639219101320663	0.33526572107904523	0.2566014697801942	0.26837103500022746	0.24066349763311098	0.2091590977247228
Quach_2016.monocyte_LPS	0.3285050393166317	0.3406009877402125	0.2965200501940864	0.3389256258080987	0.24776750034864278	0.4158785768974324	0.2769572816493621	0.22851315394203459	0.27533886414353853	0.2182781186634082	0.25671775470722197	0.2814264380803092	0.3397379046894754	0.31080333086680906	0.3007503589837011	0.28291554685875836	0.2548265105743129	0.2760740974320498	0.26040461678795934	0.2718590607606019	0.3880308567513123	0.17681207981407196	0.18000281306543808	0.20536337813382316	0.17805742331343316	0.1869251261424177	0.1982181987792045	0.19064523387393603	0.1814226232358911	0.18896784094903868	0.18526503286046558	0.19440481219229666	0.18911180713548775	0.1763895765784015	0.268497219180249	0.25317589495444776	0.2706789333337504	0.2502700338585344	0.277070530705449	0.2728598996416213	0.2750758952688724	0.25781492164024367	0.25403078642679155	0.2573232198624643	0.23215892562520682	0.326512814391018	0.21487457201895271	0.24072843380590714	0.27676076890019496	0.21096780241158256	0.24476465432666117	0.21287459648976031	0.22668942774255071	0.2506906297690806	0.2544000850712457	0.25224468974835174	0.31211485445658366	0.26410028661914503	0.19723655817489905	0.26075009991447523	0.2214945859289596	0.2126712495162587	0.1751043875736654	0.3646476844669888	0.5264472558379902	0.479839442275032	0.49042507841175786	0.6828581409525797	1	0.7768932053612074	0.8300884631217565	0.7774324242250382	0.212574794275174	0.24965076628685695	0.2781338685317593	0.2448375927201888	0.28548035803458427	0.24297464406880828	0.37289225334471415	0.4040504903206806	0.2618700533855709	0.2548905660873173	0.260148310174245	0.2621002234298612	0.2557029684242637	0.25370878028787563	0.2649225953408161	0.24912722596452522	0.1464003278584509	0.34804223731144407	0.2702735949913252	0.2902502942963502	0.2536574276603034	0.2146021326357646
Quach_2016.monocyte_naive	0.3516319221595348	0.32674618516563364	0.32875098040499234	0.32887578379059484	0.2726910939512599	0.46243731803082744	0.30309947889175104	0.252285834856105	0.30738114880703815	0.23825554896568488	0.26972163074885064	0.2967298261705792	0.36729974108649127	0.32907727374713147	0.33116927121065914	0.30987216480637486	0.2799497674151383	0.306014635092732	0.28297547710393767	0.2969023537051072	0.4229790855634688	0.1910124173695415	0.1958590696179594	0.22785232864801028	0.19517911670926902	0.20343951096947707	0.21773516732689494	0.21184646270770455	0.2009223659236547	0.20926484790286654	0.20798026242713613	0.21328322369480027	0.20776692213808487	0.19298307192709843	0.28871704019998595	0.27720875956059055	0.2966440651993019	0.27679956428772107	0.3018645206831832	0.29578343933278134	0.29830675098241494	0.2824955071327471	0.2796325349675331	0.2725174712463759	0.2567584797492178	0.357959442875561	0.2354018307583202	0.2644682189664823	0.3004761821672757	0.23376713172757907	0.27048403512944463	0.23690454730820518	0.24905409615280766	0.27732203276946005	0.27841629578315114	0.2743873967608529	0.34096723780761756	0.28417354501844544	0.2122427443352722	0.288710259789268	0.24060712427939815	0.23269740525183177	0.19682880248394438	0.40831356397529933	0.5323396841782011	0.5304645320947283	0.4792651068855026	0.6960830387500578	0.7768932053612074	1	0.7696193433102028	0.7109632266644927	0.23183983540127134	0.2762012934897762	0.28964344331894354	0.2724519305702278	0.3023493121108751	0.2717272074924511	0.4141251697902827	0.451109975419232	0.28437105169114674	0.2819817226928584	0.28874483920663013	0.2913554226861663	0.28041230188624483	0.28247079398593594	0.29625482943964365	0.2798183756865638	0.16390779850478523	0.385145173378644	0.3025391978503475	0.3067868375968376	0.280491537012677	0.22785098864115247
Quach_2016.monocyte_Pam3CSK4	0.323005130514782	0.3271027375878097	0.2955911096397344	0.33332646471102	0.24259255906668473	0.40787958816277675	0.27265547646152666	0.23190619900675186	0.27509751303450586	0.21736009059726832	0.25858103657896275	0.27500242039983896	0.3288076428229897	0.30954976805458556	0.3028108409597934	0.28394867727125067	0.2540731971620236	0.27348476728374654	0.2597026725264482	0.27079323017590784	0.3806461683788578	0.1768136730141455	0.18048422646309226	0.2051149003398339	0.17705487710767392	0.18766046521451948	0.19686804996889362	0.19210767371281287	0.1803800451531116	0.18611895995347572	0.1889446936585796	0.19689601943718776	0.18575971530884058	0.1743349242705256	0.26792551852829477	0.2542167746533099	0.2692972545842645	0.2516082958199442	0.2760453685219029	0.27341626059773844	0.27976041756757813	0.2566962300008298	0.25427274622832235	0.255159779590133	0.23574187859257653	0.3277755605828801	0.21055200809295982	0.2429306113100218	0.27131042104932845	0.21179843073750762	0.24508471994747238	0.2093052487731678	0.22813242426945413	0.2512085962594659	0.2571799281491588	0.2516980415432851	0.30575510047974686	0.26476346856168015	0.19806103037783832	0.2620924126276626	0.22338559298871571	0.21399856063699052	0.17509419438901233	0.3555915038486809	0.5210475522546594	0.4749158621075273	0.4800586514108641	0.6695464922262382	0.8300884631217565	0.7696193433102028	1	0.7926174267963557	0.21025607511575686	0.24924299407414072	0.281208864374059	0.24390591681618012	0.28722653474299104	0.24376714727909451	0.3662110002824141	0.39683557904931155	0.25942065348779547	0.25368623769403287	0.26167713643643503	0.26011090386616786	0.25576712683452457	0.2518465123500552	0.2620560975736645	0.24783478926499322	0.14788393541967423	0.340971321893084	0.2728986409801628	0.285956126314919	0.2521158675768923	0.21628021312055123
Quach_2016.monocyte_R848	0.3095623452917598	0.32906415641097786	0.2741355006075011	0.32836169769496965	0.2294479443848938	0.3866146205525006	0.26324024697667836	0.21406243337565214	0.25713530641631477	0.20196698319555328	0.2391808054327779	0.2630379114912328	0.3081721688042259	0.2919870027025556	0.28370340205927336	0.26368221286994764	0.236777056099168	0.2598926762205358	0.24224292330409697	0.253159750652511	0.36439536528216077	0.16329905307980963	0.168219046399455	0.19322929793546195	0.1644094593058701	0.17193397945026123	0.18410166295299876	0.17791716642648506	0.16752137641735287	0.17803539209155966	0.17269424795960298	0.18395148144356963	0.17066010115389985	0.16365227003264624	0.2507413517386892	0.2380742766201766	0.2541595511722935	0.23251583283905947	0.2598076811939186	0.25429470873920884	0.2579338019778856	0.23973194952739244	0.23711622359911394	0.24262515172334695	0.2189425314828984	0.30672140229375416	0.20225538352520944	0.22676896056220958	0.25850533470277903	0.1954593495833984	0.2270098932707376	0.19668016813437564	0.2153202467432035	0.2385362879843963	0.24401811999486536	0.23528038243944482	0.287443933265885	0.24632073098614102	0.19129290048581024	0.24443920465023544	0.20912738950456994	0.20156054691971392	0.16523124560159708	0.3425419181351047	0.5011943448217323	0.4461411400830435	0.4866517678035089	0.6747176449577503	0.7774324242250382	0.7109632266644927	0.7926174267963557	1	0.19701304046712864	0.23420473363426964	0.26718417851016385	0.23318978567011717	0.2721586513827436	0.22841194830607944	0.3490858684346104	0.3759304196717551	0.24225357552903154	0.23733053063547407	0.24391959388731774	0.24896206637059365	0.23937073973906148	0.23663956843450604	0.2477337773084472	0.2334716831065943	0.14141857290612073	0.32162460716573044	0.251355620809788	0.2713792041774125	0.23990842214026292	0.20458336248280493
ROSMAP.brain_naive	0.2439059446904781	0.20111927969574667	0.2638414358364528	0.22459309364840635	0.3053939406140907	0.29618798969411425	0.19531366987658422	0.5827064091905502	0.42412171373193447	0.3653882553747014	0.2922505707186207	0.2719367573736787	0.31483142059333474	0.27385414353211096	0.397688184396821	0.3804519862335023	0.3646960020368026	0.39353332466331764	0.35877545186922966	0.3976460515286279	0.26978974043143333	0.4373492697676179	0.49243633894935024	0.48657721948729465	0.4128327067263459	0.43495622729016425	0.5234366479710479	0.5299137290948814	0.4424259442508403	0.44267512105178686	0.4681259754997221	0.4707595052171466	0.39037342091980115	0.399760986840834	0.3809976186963896	0.37996416915692954	0.3695042729250718	0.38164329536997216	0.353124529980026	0.41514096610341816	0.34046425184222456	0.3852363233573757	0.3852999953242115	0.2502932963945141	0.2892423801280911	0.3916444601765863	0.29624921678529553	0.35146204170118855	0.426925708603843	0.3318371381128125	0.3341768630261219	0.3911494383346274	0.3504006697917324	0.3529064183084693	0.36694877796756636	0.32955221939025414	0.3416842517692154	0.3634637852105283	0.3141203809220404	0.40000620673709186	0.33152091276940887	0.3160524016944534	0.30337510809850027	0.3186605536591095	0.23468808712936576	0.2596145595372986	0.21280171255531566	0.19898255129360307	0.212574794275174	0.23183983540127134	0.21025607511575686	0.19701304046712864	1	0.24442814591199372	0.22140850299521245	0.26266321848359314	0.2322787227914135	0.26380912787005406	0.25140872323601365	0.2531365093335564	0.2451893926002287	0.2586323392187631	0.2557482784029026	0.26344446723394616	0.25539515464852075	0.26168773492289393	0.2543904427371815	0.2635123599431096	0.3140794783489883	0.29479558785551124	0.42087038669401067	0.30654213533538766	0.4149735008136664	0.30452664434390536
Schmiedel_2018.B-cell_naive	0.19604206806334756	0.16349610630156156	0.20027355428531823	0.17212257216268895	0.3971752893425283	0.32906954977828096	0.22279723317219197	0.24454859115921945	0.27987414138568323	0.23520190094257795	0.21519865700336616	0.3417045053087247	0.3725609190093519	0.33270873652316196	0.3028716512314467	0.28680020635303727	0.2545500110806423	0.2874817005193644	0.2709391170668179	0.283414942010211	0.3228875977041986	0.1966272054210074	0.20519856119522129	0.22279971336886012	0.2237915637514036	0.24652986975150074	0.21981138499768124	0.21725910013160693	0.203029799294743	0.21184410011232752	0.21549918915422842	0.21092141956344215	0.21041977851265709	0.1932626564372594	0.2915713806849599	0.27948623133677475	0.29415245940211654	0.2750260709918403	0.2796247519417265	0.284684384507358	0.2535791004138155	0.26562280638708163	0.25731495724886094	0.31055068638296857	0.23224982684492984	0.3167436524864756	0.24019792959124212	0.2496979123505411	0.30365542606403273	0.2586787544197859	0.2619162399587881	0.2504121561592073	0.2610613344699168	0.28485250055409983	0.28740935057982797	0.29824253005237716	0.3422987981722253	0.2817248555743298	0.21919903688522255	0.3058571325677656	0.25238663423062224	0.2445042075211414	0.19106939957500385	0.34775636308892344	0.22307781719741548	0.24274799714847947	0.20676892816972522	0.24067499995767766	0.24965076628685695	0.2762012934897762	0.24924299407414072	0.23420473363426964	0.24442814591199372	1	0.39894976230141305	0.5047603622675946	0.40770147463881057	0.5143603861588613	0.40050601085272797	0.4005997160408543	0.4426296341898504	0.49295765359662685	0.4888925633595617	0.4939820176694015	0.48044145347517914	0.49391533550803157	0.4849117710292457	0.5076387869947503	0.17496690236378706	0.35410258437002257	0.2856782752926181	0.3734226830655108	0.2931461906197095	0.21415062088636935
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	0.21940082368660674	0.19157844262926163	0.21921298865942204	0.2096197083986949	0.4305868493687883	0.2900216137564625	0.18485970463827317	0.23128149040806775	0.2590848204242767	0.22357329922366823	0.253277196470251	0.3215151589114352	0.3860688058994683	0.3255792678683652	0.2889136085667124	0.2809047907708716	0.2547614724722662	0.2795173937856563	0.2541991321647669	0.27271494759386417	0.3136439720828863	0.17674780801627984	0.1865151581550744	0.21409788034568225	0.20878059241392602	0.22313750799372628	0.2071515925957092	0.2027366916441897	0.1881514902005174	0.19931391778087817	0.210506428838971	0.20274228207553993	0.18641819072384283	0.175047357696069	0.2723623730214508	0.26455619580136175	0.2779083458750998	0.26045360443957927	0.27981311030787404	0.2768611471331273	0.2694579357818054	0.25823082998552876	0.2534710469086971	0.2922005488048489	0.23347575281844268	0.30289111494661297	0.22514061758173695	0.2522560624771403	0.28181565721408947	0.23377649882241172	0.2619618295968855	0.2369284189405974	0.24516570195268778	0.2651211509587416	0.27220559600577576	0.27943457470906835	0.304189347651489	0.27543351723464926	0.20631886538266428	0.28948526441917594	0.23785491208515333	0.22946413900781262	0.21734297201043098	0.34855748170040596	0.25665575728754564	0.2574453783107509	0.23230027456966731	0.2571477864564734	0.2781338685317593	0.28964344331894354	0.281208864374059	0.26718417851016385	0.22140850299521245	0.39894976230141305	1	0.522907711618499	0.6638521858438406	0.5109684878759887	0.34567687942444364	0.33585508517229123	0.39741959982138353	0.4983095178796211	0.492180411998381	0.5027962179560416	0.48908755218808475	0.5015725954712361	0.47264120343913324	0.5084760776409512	0.17081346291710345	0.34285038783695887	0.26934039170416635	0.34386696925662336	0.2790153065764963	0.2218543116195465
Schmiedel_2018.CD4_T-cell_naive	0.19874172866761977	0.15907491836522997	0.20389346951911227	0.16931289364861501	0.5492589959204424	0.3283766691005619	0.2193074359827437	0.2620001996738256	0.29926133468586835	0.2473491144241879	0.2326450478084244	0.3191477393730577	0.42899032490305494	0.31131763720413547	0.3289916854137684	0.3072276123421165	0.2754616776123673	0.30685575950450555	0.286616773338365	0.30422340683466537	0.3430303660999867	0.2056716168355146	0.2150893513506024	0.24112903889036633	0.2412047762484662	0.2545286988274644	0.23502173967281303	0.22850315791981407	0.21891198830150158	0.22422507173365436	0.23345884268399825	0.23116221653869506	0.2203981707558003	0.2026449504262485	0.31153131291729047	0.29637209411736737	0.316651483564114	0.2918319184235846	0.3061184090046774	0.3134614599941376	0.27771250439791284	0.284416374585767	0.2820396965431552	0.2922164231925786	0.2514502334355484	0.3375985120661186	0.25857088039770393	0.26894883574616524	0.31988057149590576	0.2744086409934206	0.2894497952070615	0.2696268231431421	0.28385135005523765	0.31232670321541284	0.3165587705696072	0.3149038974710836	0.35225664021618647	0.30960305276048555	0.23160283782775865	0.3332761628723111	0.2699902561141556	0.2610372793601673	0.21095737981496593	0.3955861268923796	0.22865279958987822	0.24866416448338885	0.20433046531270443	0.23962532136631767	0.2448375927201888	0.2724519305702278	0.24390591681618012	0.23318978567011717	0.26266321848359314	0.5047603622675946	0.522907711618499	1	0.5103728475418926	0.7109539857607963	0.39857049476156653	0.38981718855062414	0.5025586051060105	0.6676177585549864	0.6385928368456302	0.6550931452160862	0.6402541745563044	0.6572535272848969	0.6102454339114644	0.6842925479868176	0.18573952360104098	0.4018327197919293	0.30460072830984897	0.34851571889112193	0.3295961225018358	0.22557296716741598
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	0.22650743898802536	0.198302894321218	0.22599396042325573	0.21752995552396723	0.43361610246235394	0.30589117810743927	0.19043057239191777	0.2444189610651975	0.2739665028888539	0.23030249915884396	0.26167637380394393	0.34208064164301544	0.4022277981384776	0.3395156948590847	0.29501433309331176	0.29145105118198955	0.2610466034280044	0.2839228097294303	0.2596289028545574	0.28113268919272927	0.32383345144923215	0.1933774574786767	0.1999779969541553	0.2279461259409764	0.2106064775251266	0.22725282881566974	0.21596941823781024	0.21406423576857786	0.20036914706927392	0.2148436883104166	0.21861581898028473	0.21713307777076055	0.20039806809916938	0.19120054905491574	0.27952555297133075	0.27150075993400646	0.2836575321015299	0.2618879033088338	0.2920067396178913	0.28416776472712674	0.28242477566059865	0.26260428273301767	0.26178026262588366	0.2957773217067221	0.24322106780395247	0.3122774734413289	0.22981964052165021	0.25882446539127807	0.2878131093063887	0.2378943545007325	0.2707978419540348	0.24145615038861573	0.2457845125091142	0.27983721779506737	0.27910743979636676	0.27989197220757295	0.3190543935668665	0.28230391910090175	0.20993553894719455	0.30059175692752166	0.24189773468388012	0.24144310107354683	0.22891279425635697	0.36462185911992634	0.2672556863500576	0.2715434171086786	0.2386402561681656	0.263169439228632	0.28548035803458427	0.3023493121108751	0.28722653474299104	0.2721586513827436	0.2322787227914135	0.40770147463881057	0.6638521858438406	0.5103728475418926	1	0.5348886438976876	0.34444330749580054	0.3398741103495984	0.401759210504392	0.49333416901021077	0.48713612857482436	0.4946837575642827	0.4847618730068685	0.49014156416600224	0.47615856120480077	0.506812902584297	0.18481961483960935	0.35373371693942895	0.27820830404738456	0.3599148737530666	0.29465210177193246	0.22640195950537034
Schmiedel_2018.CD8_T-cell_naive	0.20047367817735393	0.16319683959890643	0.20473559613895415	0.17177184583869975	0.5326208578748536	0.324757929116528	0.21350672952861038	0.25848034966455796	0.3063524092968329	0.25064673170539303	0.22868062243476178	0.3229767694458069	0.43596712786827985	0.3138798692108176	0.3287395126833663	0.3115791529122636	0.2773841145409107	0.30875788069883575	0.28891855536220995	0.3041125393906412	0.33944061637231454	0.20683478779540113	0.22032800518146073	0.24826503892659926	0.24621098304323571	0.25990580242524497	0.2380945932033926	0.2393623488146604	0.2212110599834907	0.229701473506047	0.2356227652494927	0.2341563533324889	0.22466766775873373	0.21200825524870948	0.3137754290117581	0.30064723073404276	0.3209652456337896	0.2947507888561004	0.3060488474477596	0.3109030777473233	0.27603805642679907	0.28725979526862366	0.28230291361570875	0.2952942060075185	0.2500580270399813	0.34434916566414636	0.25720480867759493	0.271742400353054	0.32739460801412634	0.2774649466909102	0.29132487021019415	0.2734117166847009	0.2861256962420079	0.31197753096337477	0.3122912324146671	0.31890445701840764	0.35827824706344663	0.31374001179384847	0.23588252584957214	0.3334561466086797	0.26883713039830126	0.26127118255351317	0.21514331404891804	0.3870218665568696	0.2246817388246791	0.2501902109788222	0.20389205756798426	0.2405042956687508	0.24297464406880828	0.2717272074924511	0.24376714727909451	0.22841194830607944	0.26380912787005406	0.5143603861588613	0.5109684878759887	0.7109539857607963	0.5348886438976876	1	0.3994950265884602	0.3921855801569827	0.5056079828783195	0.650837807603045	0.631421525273587	0.6404521806440436	0.6293984682740112	0.639294582190664	0.5974718073997184	0.6742562797562898	0.18311354514933853	0.3939697674497014	0.30705791909787383	0.3491420642137176	0.329480421207014	0.22226360015435884
Schmiedel_2018.monocyte_CD16_naive	0.29455263435466134	0.24302787897103095	0.2864760417272767	0.24869585950960513	0.3201154128201642	0.5075203931474659	0.32952838455272154	0.24411684028965927	0.3218027694046089	0.2500495512124065	0.24586410385002677	0.3049771198320228	0.3687738350369651	0.30192466590872513	0.33696506678499966	0.31539597172503575	0.2757317975083413	0.3078763095617543	0.28833681015618373	0.3070749787145569	0.4182583832064403	0.20200450064178246	0.20918399874738192	0.22775605713010133	0.20968813628049635	0.22415323537921808	0.21814888888808626	0.2179670367851802	0.2104612885912716	0.21465039650303167	0.21577152283593076	0.21934720320996046	0.21897281888795994	0.2024424877994668	0.30373730086460354	0.2898977701445327	0.3088602464153229	0.2839816765024456	0.29694241046044634	0.3030451210394418	0.28486630167064764	0.28666458033740266	0.28115799177706335	0.2713822995700461	0.2511375604925564	0.3552129512490911	0.23839771865124235	0.26174158150241456	0.3163940360239933	0.2486356360213709	0.27295284870195985	0.2443646577138097	0.25749281545693514	0.2873658223048393	0.29356318764715716	0.2919050388749347	0.3614958014032542	0.29264635812129286	0.2172279313802274	0.29603993038911647	0.24861516234983208	0.24327905106877712	0.18853818228865343	0.4341876136607337	0.3355926529054265	0.3664434897917643	0.3082397828909885	0.36035707539861134	0.37289225334471415	0.4141251697902827	0.3662110002824141	0.3490858684346104	0.25140872323601365	0.40050601085272797	0.34567687942444364	0.39857049476156653	0.34444330749580054	0.3994950265884602	1	0.612075464136214	0.4192209777538375	0.4091783008345767	0.413891570886404	0.42066246405881125	0.40331242287606345	0.41267088634732835	0.4187070138278955	0.40539501695512703	0.17003212502674137	0.42421065193130975	0.31759025417065045	0.32135726815802945	0.3066582923254743	0.22017906395871759
Schmiedel_2018.monocyte_naive	0.3130357773716329	0.25360130422137633	0.3162329750835907	0.26698509970705125	0.3162646346142512	0.5878083129021536	0.35222817739627116	0.24566353766759985	0.3304301184187212	0.25831655234033774	0.2589017202674359	0.30099507094995714	0.3755783183715938	0.30178605137609443	0.3523276733071684	0.3307962148824265	0.28878621899454854	0.3194438606805133	0.2973434745116668	0.3171622257843849	0.4519359353566713	0.20012100072791622	0.2080520594556814	0.2318409852476684	0.20725274776807567	0.21979226372230395	0.22108265061794508	0.22243214918553383	0.2076528670528948	0.2209103251419792	0.21954169506829754	0.220417529455264	0.22343579558571636	0.20255559618371902	0.31203510905077336	0.2973135451988258	0.3168272609152883	0.28660895810528547	0.30491230399167346	0.31115958492411533	0.2980632229864862	0.29574453505688686	0.2882183527200158	0.26606780716383965	0.261458832057863	0.37362732478267013	0.24413771834392464	0.2764449594719826	0.32316735069943814	0.24998898395356875	0.28042401778390735	0.25438558746324935	0.26382478872128445	0.2961132062027576	0.30459669732482203	0.2958801819335903	0.3652049053941073	0.30048624720570793	0.22168891523523407	0.3101577351449687	0.2548512702411935	0.24479500194567838	0.19550941238289232	0.4540311265841122	0.37067376712126066	0.40973562351529585	0.3388859901583058	0.3908386696809593	0.4040504903206806	0.451109975419232	0.39683557904931155	0.3759304196717551	0.2531365093335564	0.4005997160408543	0.33585508517229123	0.38981718855062414	0.3398741103495984	0.3921855801569827	0.612075464136214	1	0.40755502986761716	0.39569774018487647	0.4058041436908999	0.41349558929254654	0.39611676591146633	0.4036823144235821	0.4120305803983204	0.3900517771395267	0.17110081392980958	0.43570438131916855	0.327624117816471	0.32003748220653555	0.3123907091398067	0.22562165313397523
